code,name,description,category,url,status
44003,Association internationale de développement - Fonds fiduciaire de l'IDA en faveur des pays pauvres très endettés,,44000,,active
44004,Société financière internationale,,44000,,active
44005,Agence multilatérale de garantie des investissements,,44000,,active
44006,Garanties de marché,,44000,,active
44007,Association internationale de développement - Initiative d’allégement de la dette multilatérale,,44000,,active
45000,Organisation mondiale du commerce (OMC),,,,active
45001,Centre du commerce international de l'Organisation mondiale du commerce,,45000,,active
45002,Centre consultatif sur la législation de l'Organisation mondiale du commerce,,45000,,withdrawn
45003,Organisation mondiale du commerce - Fonds global d'affectation spéciale pour le Programme de Doha pour le développement,,45000,,withdrawn
46000,Banques régionales de développement,,,,active
46002,Banque africaine de développement,,46000,,withdrawn
46003,Fonds africain de développement,,46000,,active
46004,Banque asiatique de développement,,46000,,withdrawn
46005,Fonds asiatique de développement,,46000,,withdrawn
46006,Black Sea Trade and Development Bank,,46000,,active
46007,Banque centroaméricaine d'intégration économique,,46000,,active
46008,Banque de développement de l'Amérique latine,,46000,,active
46009,Banque de développement des Caraïbes,,46000,,active
46012,"Banque interaméricaine de développement, Société interaméricaine d'investissements, Fonds multilatéral d'investissements",,46000,,withdrawn
46013,"Banque interaméricaine de développement, Fonds opérations spécial",,46000,,withdrawn
46015,Banque européenne pour la reconstruction et le développement,,46000,,active
46016,Banque européenne pour la reconstruction et le développement - coopération technique et fonds spéciaux (pays éligibles à l'APD),,46000,,active
46017,Banque européenne pour la reconstruction et le développement - coopération technique et fonds spéciaux (tous pays),,46000,,active
46018,Banque européenne de reconstruction et de développement - Initiative en faveur des pays en transition précoce,,46000,,active
46019,Banque européenne de reconstruction et de développement - Fonds spécial pour les Balkans occidentaux,,46000,,active
46020,Banque de développement des États de l'Afrique Centrale,,46000,,active
46021,Banque ouest-africaine de développement,,46000,,active
46022,Banque Africaine d'Import-Export,,46000,,active
46023,Banque de l’Afrique de l’Est et de l’Afrique Australe pour le Commerce et le Développement,,46000,,active
46024,Banque de Développement du Conseil de l'Europe,,46000,,active
46025,Banque Islamique de Développement,,46000,,active
46026,,,46000,,active
46027,Fonds financier pour le développement du bassin fluvial de la Plata,,46000,,active
47000,Autres institutions multilatérales,,,,active
47001,Fondation pour le renforcement des capacités en Afrique,,47000,,active
47002,Organisation asiatique de productivité,,47000,,active
47003,Association des nations de l'Asie du Sud-Est - coopération économique,,47000,,active
47004,ASEAN Cultural Fund,,47000,,withdrawn
47005,Union Africaine (à l'exclusion de la Facilité de soutien à la paix),,47000,,withdrawn
47008,Centre international de cultures maraîchères,,51000,,active
47009,Conseil africain et malgache pour l'enseignement supérieur,,47000,,active
47010,Agence du Commonwealth pour l'administration et la gestion publiques,,32000,,active
47011,Secrétariat de la Communauté des Caraïbes,,47000,,active
